time_elapsed,covered_<exchange_auth_ssl>,total_<exchange_auth_ssl>,percent_<exchange_auth_ssl>,covered_<exchange_auth_tls>,total_<exchange_auth_tls>,percent_<exchange_auth_tls>,covered_<exchange_feat>,total_<exchange_feat>,percent_<exchange_feat>,covered_<exchange_list>,total_<exchange_list>,percent_<exchange_list>,covered_<exchange_login_fail>,total_<exchange_login_fail>,percent_<exchange_login_fail>,covered_<exchange_login_ok>,total_<exchange_login_ok>,percent_<exchange_login_ok>,covered_<exchange_pwd>,total_<exchange_pwd>,percent_<exchange_pwd>,covered_<exchange_quit>,total_<exchange_quit>,percent_<exchange_quit>,covered_<exchange_set_epassive>,total_<exchange_set_epassive>,percent_<exchange_set_epassive>,covered_<exchange_set_type>,total_<exchange_set_type>,percent_<exchange_set_type>,covered_<exchange_set_utf8>,total_<exchange_set_utf8>,percent_<exchange_set_utf8>,covered_<exchange_socket_connect>,total_<exchange_socket_connect>,percent_<exchange_socket_connect>,covered_<exchange_syst>,total_<exchange_syst>,percent_<exchange_syst>,covered_<finalize_list>,total_<finalize_list>,percent_<finalize_list>,covered_<list_data>,total_<list_data>,percent_<list_data>,covered_<list_transfer>,total_<list_transfer>,percent_<list_transfer>,covered_<logged_in_cmds>,total_<logged_in_cmds>,percent_<logged_in_cmds>,covered_<open_list>,total_<open_list>,percent_<open_list>,covered_<request_auth_ssl>,total_<request_auth_ssl>,percent_<request_auth_ssl>,covered_<request_auth_tls>,total_<request_auth_tls>,percent_<request_auth_tls>,covered_<request_feat>,total_<request_feat>,percent_<request_feat>,covered_<request_list>,total_<request_list>,percent_<request_list>,covered_<request_login_pass_fail>,total_<request_login_pass_fail>,percent_<request_login_pass_fail>,covered_<request_login_pass_ok>,total_<request_login_pass_ok>,percent_<request_login_pass_ok>,covered_<request_login_user_fail>,total_<request_login_user_fail>,percent_<request_login_user_fail>,covered_<request_login_user_ok>,total_<request_login_user_ok>,percent_<request_login_user_ok>,covered_<request_pwd>,total_<request_pwd>,percent_<request_pwd>,covered_<request_quit>,total_<request_quit>,percent_<request_quit>,covered_<request_set_epassive>,total_<request_set_epassive>,percent_<request_set_epassive>,covered_<request_set_type>,total_<request_set_type>,percent_<request_set_type>,covered_<request_set_utf8>,total_<request_set_utf8>,percent_<request_set_utf8>,covered_<request_syst>,total_<request_syst>,percent_<request_syst>,covered_<response_auth_ssl>,total_<response_auth_ssl>,percent_<response_auth_ssl>,covered_<response_auth_tls>,total_<response_auth_tls>,percent_<response_auth_tls>,covered_<response_feat>,total_<response_feat>,percent_<response_feat>,covered_<response_login_pass_fail>,total_<response_login_pass_fail>,percent_<response_login_pass_fail>,covered_<response_login_pass_ok>,total_<response_login_pass_ok>,percent_<response_login_pass_ok>,covered_<response_login_user>,total_<response_login_user>,percent_<response_login_user>,covered_<response_pwd>,total_<response_pwd>,percent_<response_pwd>,covered_<response_quit>,total_<response_quit>,percent_<response_quit>,covered_<response_server_info>,total_<response_server_info>,percent_<response_server_info>,covered_<response_set_epassive>,total_<response_set_epassive>,percent_<response_set_epassive>,covered_<response_set_type>,total_<response_set_type>,percent_<response_set_type>,covered_<response_set_utf8>,total_<response_set_utf8>,percent_<response_set_utf8>,covered_<response_syst>,total_<response_syst>,percent_<response_syst>,covered_<start>,total_<start>,percent_<start>,covered_<state_finished>,total_<state_finished>,percent_<state_finished>,covered_<state_in_binary>,total_<state_in_binary>,percent_<state_in_binary>,covered_<state_in_binary_passive>,total_<state_in_binary_passive>,percent_<state_in_binary_passive>,covered_<state_in_passive>,total_<state_in_passive>,percent_<state_in_passive>,covered_<state_logged_in>,total_<state_logged_in>,percent_<state_logged_in>,covered_<state_logged_out_1>,total_<state_logged_out_1>,percent_<state_logged_out_1>,covered_<state_setup>,total_<state_setup>,percent_<state_setup>,covered___role_ClientControl,total___role_ClientControl,percent___role_ClientControl,covered___role_ServerControl,total___role_ServerControl,percent___role_ServerControl,covered___role_ServerData,total___role_ServerData,percent___role_ServerData,covered___role_StdOut,total___role_StdOut,percent___role_StdOut,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_ClientControl,total___role_unique_ClientControl,percent___role_unique_ClientControl,covered___role_unique_ServerControl,total___role_unique_ServerControl,percent___role_unique_ServerControl,covered___role_unique_ServerData,total___role_unique_ServerData,percent___role_unique_ServerData,covered___role_unique_StdOut,total___role_unique_StdOut,percent___role_unique_StdOut,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.012543916702270508,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,0,37,0.0,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,0,6,0.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,0,10,0.0,0,10,0.0,0,17,0.0,0,10,0.0,0,3,0.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,1,1807,0.0005534034311012728,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,0,1646,0.0,0,1769,0.0,0,56,0.0,0,164,0.0,0,132,0.0,0,3,0.0,0,355,0.0,0,55,0.0,0,120,0.0,0,132,0.0,0,3,0.0,0,306,0.0
1.1682689189910889,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,0,37,0.0,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,0,10,0.0,0,10,0.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,15,1807,0.008301051466519093,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,0,1646,0.0,10,1769,0.005652911249293386,0,56,0.0,3,164,0.018292682926829267,0,132,0.0,0,3,0.0,3,355,0.008450704225352112,0,55,0.0,3,120,0.025,0,132,0.0,0,3,0.0,3,306,0.00980392156862745
1.7095048427581787,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,6,37,0.16216216216216217,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,0,10,0.0,0,10,0.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,32,1807,0.01770890979524073,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,10,1646,0.006075334143377886,24,1769,0.013566986998304126,3,56,0.05357142857142857,3,164,0.018292682926829267,0,132,0.0,0,3,0.0,6,355,0.016901408450704224,3,55,0.05454545454545454,3,120,0.025,0,132,0.0,0,3,0.0,6,306,0.0196078431372549
1.7486650943756104,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,21,65,0.3230769230769231,0,37,0.0,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,0,10,0.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,57,1807,0.03154399557277255,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,30,1646,0.018226002430133656,48,1769,0.027133973996608253,3,56,0.05357142857142857,13,164,0.07926829268292683,0,132,0.0,0,3,0.0,16,355,0.04507042253521127,3,55,0.05454545454545454,13,120,0.10833333333333334,0,132,0.0,0,3,0.0,16,306,0.05228758169934641
1.804548978805542,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,26,37,0.7027027027027027,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,0,10,0.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,67,1807,0.03707802988378528,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,37,1646,0.022478736330498177,57,1769,0.0322215941209723,6,56,0.10714285714285714,13,164,0.07926829268292683,0,132,0.0,0,3,0.0,19,355,0.05352112676056338,6,55,0.10909090909090909,13,120,0.10833333333333334,0,132,0.0,0,3,0.0,19,306,0.06209150326797386
1.8429408073425293,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,37,37,1.0,0,30,0.0,0,21,0.0,0,26,0.0,0,21,0.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,10,10,1.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,88,1807,0.048699501936912006,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,0,1256,0.0,53,1646,0.03219927095990279,77,1769,0.04352741661955907,6,56,0.10714285714285714,23,164,0.1402439024390244,0,132,0.0,0,3,0.0,29,355,0.08169014084507042,6,55,0.10909090909090909,19,120,0.15833333333333333,0,132,0.0,0,3,0.0,25,306,0.08169934640522876
1.9044687747955322,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,37,37,1.0,0,30,0.0,0,21,0.0,0,26,0.0,6,21,0.2857142857142857,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,10,10,1.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,0,10,0.0,0,10,0.0,0,10,0.0,107,1807,0.05921416712783619,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,10,1256,0.007961783439490446,67,1646,0.04070473876063183,94,1769,0.05313736574335783,9,56,0.16071428571428573,23,164,0.1402439024390244,0,132,0.0,0,3,0.0,32,355,0.09014084507042254,9,55,0.16363636363636364,19,120,0.15833333333333333,0,132,0.0,0,3,0.0,28,306,0.0915032679738562
1.9410948753356934,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,37,37,1.0,0,30,0.0,0,21,0.0,0,26,0.0,21,21,1.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,3,0.0,3,3,1.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,10,10,1.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,10,10,1.0,0,10,0.0,0,10,0.0,128,1807,0.07083563918096292,0,3,0.0,0,769,0.0,0,769,0.0,0,973,0.0,30,1256,0.02388535031847134,87,1646,0.05285540704738761,115,1769,0.06500847936687394,9,56,0.16071428571428573,33,164,0.20121951219512196,0,132,0.0,0,3,0.0,42,355,0.11830985915492957,9,55,0.16363636363636364,25,120,0.20833333333333334,0,132,0.0,0,3,0.0,34,306,0.1111111111111111
2.0229458808898926,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,37,37,1.0,0,30,0.0,0,21,0.0,6,26,0.23076923076923078,21,21,1.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,3,3,1.0,3,3,1.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,10,10,1.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,0,14,0.0,10,10,1.0,0,10,0.0,0,10,0.0,148,1807,0.08190370780298838,0,3,0.0,10,769,0.013003901170351105,0,769,0.0,0,973,0.0,44,1256,0.03503184713375796,104,1646,0.06318347509113001,134,1769,0.07574901074053138,12,56,0.21428571428571427,33,164,0.20121951219512196,0,132,0.0,0,3,0.0,45,355,0.1267605633802817,12,55,0.21818181818181817,25,120,0.20833333333333334,0,132,0.0,0,3,0.0,37,306,0.12091503267973856
2.064757823944092,0,24,0.0,0,24,0.0,0,29,0.0,0,202,0.0,0,65,0.0,37,37,1.0,0,30,0.0,0,21,0.0,26,26,1.0,21,21,1.0,0,21,0.0,6,6,1.0,0,21,0.0,0,10,0.0,0,132,0.0,0,168,0.0,0,133,0.0,0,10,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,10,0.0,3,3,1.0,0,10,0.0,3,3,1.0,0,3,0.0,0,3,0.0,3,3,1.0,3,3,1.0,0,3,0.0,0,3,0.0,0,12,0.0,0,12,0.0,0,16,0.0,0,10,0.0,10,10,1.0,10,10,1.0,0,17,0.0,0,10,0.0,3,3,1.0,14,14,1.0,10,10,1.0,0,10,0.0,0,10,0.0,178,1807,0.09850581073602656,0,3,0.0,35,769,0.045513654096228866,0,769,0.0,0,973,0.0,73,1256,0.058121019108280256,134,1646,0.08140947752126367,164,1769,0.09270774448841153,12,56,0.21428571428571427,47,164,0.2865853658536585,0,132,0.0,0,3,0.0,59,355,0.16619718309859155,12,55,0.21818181818181817,39,120,0.325,0,132,0.0,0,3,0.0,51,306,0.16666666666666666
