time_elapsed,covered_<request>,total_<request>,percent_<request>,covered_<response>,total_<response>,percent_<response>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.007073640823364258,0,44,0.0,0,44,0.0,1,89,0.011235955056179775,0,44,0.0,0,44,0.0,0,88,0.0,0,44,0.0,0,44,0.0,0,88,0.0
0.2730429172515869,12,44,0.2727272727272727,0,44,0.0,13,89,0.14606741573033707,12,44,0.2727272727272727,0,44,0.0,12,88,0.13636363636363635,12,44,0.2727272727272727,0,44,0.0,12,88,0.13636363636363635
0.29860687255859375,12,44,0.2727272727272727,41,44,0.9318181818181818,54,89,0.6067415730337079,12,44,0.2727272727272727,41,44,0.9318181818181818,53,88,0.6022727272727273,12,44,0.2727272727272727,41,44,0.9318181818181818,53,88,0.6022727272727273
0.3003361225128174,12,44,0.2727272727272727,41,44,0.9318181818181818,54,89,0.6067415730337079,12,44,0.2727272727272727,41,44,0.9318181818181818,53,88,0.6022727272727273,12,44,0.2727272727272727,41,44,0.9318181818181818,53,88,0.6022727272727273
0.5357158184051514,16,44,0.36363636363636365,41,44,0.9318181818181818,58,89,0.651685393258427,16,44,0.36363636363636365,41,44,0.9318181818181818,57,88,0.6477272727272727,16,44,0.36363636363636365,41,44,0.9318181818181818,57,88,0.6477272727272727
0.8366050720214844,16,44,0.36363636363636365,44,44,1.0,61,89,0.6853932584269663,16,44,0.36363636363636365,44,44,1.0,60,88,0.6818181818181818,16,44,0.36363636363636365,44,44,1.0,60,88,0.6818181818181818
0.8396663665771484,16,44,0.36363636363636365,44,44,1.0,61,89,0.6853932584269663,16,44,0.36363636363636365,44,44,1.0,60,88,0.6818181818181818,16,44,0.36363636363636365,44,44,1.0,60,88,0.6818181818181818
1.1170234680175781,20,44,0.45454545454545453,44,44,1.0,65,89,0.7303370786516854,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273
1.3294587135314941,20,44,0.45454545454545453,44,44,1.0,65,89,0.7303370786516854,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273
1.3323259353637695,20,44,0.45454545454545453,44,44,1.0,65,89,0.7303370786516854,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273
1.5961852073669434,20,44,0.45454545454545453,44,44,1.0,65,89,0.7303370786516854,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273,20,44,0.45454545454545453,44,44,1.0,64,88,0.7272727272727273
